id,contract,lang,title,text,topics,subtopics,void
2679,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.4 Die auf den <<NAME>> Domains und bei der Bestellbestätigung angegebenen Lieferzeiten stellen lediglich Richtwerte dar – die tatsächliche Lieferzeit kann hiervon in Einzelfällen nach unten oder auch nach oben abweichen. Die Lieferzeit verlängert sich angemessen bei die Lieferung beeinträchtigenden Umständen durch höhere Gewalt. Der höheren Gewalt stehen gleich Streik, Aussperrung, behördliche Eingriffe, Energie- und Rohstoffknappheit, unverschuldete Transportengpässe, unverschuldete Betriebsbehinderungen zum Beispiel durch Feuer, Wasser und Maschinenschäden und alle sonstigen Behinderungen, die bei objektiver Betrachtungsweise nicht von uns herbeigeführt worden sind. Beginn und Ende derartiger Hindernisse werden Ihnen unverzüglich mitgeteilt.",delivery,,1.0
2680,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.5 Bei Verbrauchern geht die Gefahr des zufälligen Untergangs und der zufälligen Verschlechterung der verkauften Ware mit der Übergabe der Ware an den Verbraucher oder einen von ihm bestimmten Empfänger über. Der Übergabe steht es gleich, wenn der Käufer sich im Annahmeverzug befindet. Ansonsten geht die Gefahr des zufälligen Untergangs und der zufälligen Verschlechterung der Ware mit der Übergabe, beim Versendungskauf mit der Auslieferung der Ware an den Spediteur oder der sonst zur Ausführung der Versendung bestimmten Person oder Anstalt auf den Käufer über.",delivery,,0.0
2681,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.6 Falls vereinbart ist, dass der Kunde seinen Auftrag an <<NAME>> z.B. bezüglich Maße, Design oder Modell noch näher spezifizieren wird und der Kunde die für die Spezifikation vereinbarte Frist überschritten hat, so geht eine dadurch entstandene Verzögerung in der Lieferung nicht zu Lasten von <<NAME>>. <<NAME>> behält sich das Recht vor, den nicht rechtzeitig spezifizierten Auftrag ganz oder teilweise zu löschen.",delivery,,0.0
2682,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,6.7 Die Lieferung erfolgt ausschließlich innerhalb der Bundesrepublik Deutschland.,delivery,,0.0
2683,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.8 Der Versand von <<NAME>>-Artikeln ist für Sie grundsätzlich kostenlos. <<NAME>>-Artikel, für die in den Versandinformationen Lieferung ‚frei Verwendungsstelle‘ angegeben ist, werden von dem beauftragten Versandunternehmen an die Stelle in Ihrer Wohnung geliefert, an der das Möbel stehen soll. Die Anlieferung setzt voraus, dass die Lieferadresse über für LKW befahrbare Wege erreichbar ist und – sofern ´frei Verwendungsstelle´ geliefert wird – die Anlieferung (z.B. durch Eingänge und Treppenhäuser) bis in die Wohnung mit den üblichen Mitteln des Möbeltransportes durchgeführt werden kann. Bitte prüfen Sie hierzu die Artikelmaße. Sofern eine entsprechende Anfahrt oder der barrierefreie Zugang nicht gesichert ist oder Sie Zweifel hieran haben, wenden Sie sich bitte vor der Bestellung, spätestens jedoch vor dem Versand an unseren Kundenservice. <<NAME>> wird in diesem Fall den Artikel nur bis zu der Stelle liefern, die barrierefrei zugänglich ist; vormontierte Artikel können bei Anlieferung nicht auseinandergebaut werden.",delivery,delivery:costs,0.0
2684,61,de,7. Preise; Versandkosten; Zusatzleistungen,"7.1 Es gelten die zum Zeitpunkt der Bestellung im Angebot aufgeführten Preise. Die angegebenen Preise sind Endpreise, das heißt, sie beinhalten die jeweils gültige deutsche gesetzliche Umsatzsteuer und sonstige prices:vat.",prices,,0.0
2685,61,de,7. Preise; Versandkosten; Zusatzleistungen,7.2 Die Versandkosten übernehmen wir für alle Lieferungen innerhalb Deutschlands für Sie. Unsere Lieferungen erfolgen grundsätzlich an Werktagen zwischen 7 und 18 Uhr.,prices,,0.0
2686,61,de,7. Preise; Versandkosten; Zusatzleistungen,"7.3 Spezielle Zusatzleistungen (wie z.B. Samstagszustellung, Spätlieferung 18-20 Uhr und Zustellung im Wunschzeitfenster vormittags/nachmittags) sind bei einigen Artikeln möglich und können gegebenenfalls bei telefonischer Avisierung der Lieferung kostenpflichtig hinzugebucht werden.",prices,,0.0
2687,61,de,8. Gesetzliches Widerrufsrecht für Verbraucher beim Kauf von <<NAME>>-Artikeln,"Sofern Sie Verbraucher im Sinne von § 13 BGB sind, steht Ihnen nach § 312g BGB oder § 355 BGB ein gesetzliches Recht zum Widerruf Ihrer Bestellung zu. <<NAME>> gewährt Ihnen das Widerrufsrecht nach § 312g Abs. 1 BGB auch in den in § 312g Abs. 2 BGB genannten Fällen.

Welches Widerrufsrecht Ihnen zusteht, hängt davon ab ob ihre Bestellung auf ein Entgeltliches Teilzahlungsgeschäft (Ratenzahlung mit Zinsen) oder eine sonstige Bestellung (alle anderen Zahlarten inklusive ist.",withdrawal,,0.0
2688,61,de,8.1 Widerrufsrecht nach § 312g BGB für alle Bestellungen mit Ausnahme von Entgeltlichen Teilzahlungsgeschäften:,"Widerrufsbelehrung
Widerrufsrecht

Sie haben das Recht, binnen vierzehn Tagen ohne Angabe von Gründen diesen Vertrag zu widerrufen.

Die Widerrufsfrist beträgt vierzehn Tage ab dem Tag, an dem Sie oder ein von Ihnen benannter Dritter, der nicht der Beförderer ist, die letzte Teilsendung oder das letzte Stück in Besitz genommen haben bzw. hat.

Um Ihr Widerrufsrecht auszuüben, müssen Sie uns (<<NAME>> SE, - Kundenservice -, <<STRASSE>>, 000000 <<STADT>>; <<STADT>>. 00 00 12345678; Email: hello@example.com) mittels einer eindeutigen Erklärung (z.B. ein mit der Post versandter Brief, Telefax oder E-Mail) über Ihren Entschluss, diesen Vertrag zu widerrufen, informieren. Sie können dafür das Widerrufsformular verwenden, das jedoch nicht vorgeschrieben ist.

Zur Wahrung der Widerrufsfrist reicht es aus, dass Sie die Mitteilung über die Ausübung des Widerrufsrechts vor Ablauf der Widerrufsfrist absenden.",withdrawal,,0.0
2689,61,de,8.1 Widerrufsrecht nach § 312g BGB für alle Bestellungen mit Ausnahme von Entgeltlichen Teilzahlungsgeschäften:,"Folgen des Widerrufs

Wenn Sie diesen Vertrag widerrufen, haben wir Ihnen alle Zahlungen, die wir von Ihnen erhalten haben, einschließlich der Lieferkosten (mit Ausnahme der zusätzlichen Kosten, die sich daraus ergeben, dass Sie eine andere Art der Lieferung als die von uns angebotene, günstigste Standardlieferung gewählt haben), unverzüglich und spätestens binnen vierzehn Tagen ab dem Tag zurückzuzahlen, an dem die Mitteilung über Ihren Widerruf dieses Vertrags bei uns eingegangen ist. Für diese Rückzahlung verwenden wir dasselbe Zahlungsmittel, das Sie bei der ursprünglichen Transaktion eingesetzt haben, es sei denn, mit Ihnen wurde ausdrücklich etwas anderes vereinbart; in keinem Fall werden Ihnen wegen dieser Rückzahlung Entgelte berechnet. Wir können die Rückzahlung verweigern, bis wir die Waren wieder zurückerhalten haben oder bis Sie den Nachweis erbracht haben, dass Sie die Waren zurückgesandt haben, je nachdem, welches der frühere Zeitpunkt ist.

Sie haben die Waren unverzüglich und in jedem Fall spätestens binnen vierzehn Tagen ab dem Tag, an dem Sie uns über den Widerruf dieses Vertrags unterrichten, an uns (<<NAME>> SE <<STRASSE>> 1, 000000 <<STADT>>) zurückzusenden oder zu übergeben. Die Frist ist gewahrt, wenn Sie die Waren vor Ablauf der Frist von vierzehn Tagen absenden.

Wir tragen die Kosten der Rücksendung der Waren.

Sie müssen für einen etwaigen Wertverlust der Waren nur aufkommen, wenn dieser Wertverlust auf einen zur Prüfung der Beschaffenheit, Eigenschaften und Funktionsweise der Waren nicht notwendigen Umgang mit ihnen zurückzuführen ist.",withdrawal,withdrawal:effects,0.0
2690,61,de,8.2 Widerrufsrecht nach § 355 BGB für Entgeltliche Teilzahlungsgeschäfte:,"Widerrufsinformation
Widerrufsrecht

Sie können Ihre Vertragserklärung innerhalb von 14 Tagen ohne Angabe von Gründen widerrufen. Die Frist beginnt nach Abschluss des Vertrags, aber erst, nachdem Sie alle Pflichtangaben nach § 492 Absatz 2 BGB (z.B. Angabe zur Art des Darlehens, Angabe zum Barzahlungspreis, Angabe zur Vertragslaufzeit) erhalten haben. Sie haben alle Pflichtangaben erhalten, wenn sie in der für Sie bestimmten Ausfertigung Ihres Antrags oder in der für Sie bestimmten Ausfertigung der Vertragsurkunde oder in einer für Sie bestimmten Abschrift Ihres Antrags oder der Vertragsurkunde enthalten sind und Ihnen eine solche Unterlage zur Verfügung gestellt worden ist. Über in den Vertragstext nicht aufgenommene Pflichtangaben können Sie nachträglich auf einem dauerhaften Datenträger informiert werden; die Widerrufsfrist beträgt dann einen Monat. Sie sind mit den nachgeholten Pflichtangaben nochmals auf den Beginn der Widerrufsfrist hinzuweisen. Zur Wahrung der Widerrufsfrist genügt die rechtzeitige Absendung des Widerrufs, wenn die Erklärung auf einem dauerhaften Datenträger (z.B. Brief, Telefax, E-Mail) erfolgt. Der Widerruf ist zu richten an: <<NAME>> SE, - Kundenservice -, <<STRASSE>>, 000000 <<STADT>>; <<STADT>>. 00 00 12345678; Email: hello@example.com",withdrawal,,0.0
2691,61,de,8.2 Widerrufsrecht nach § 355 BGB für Entgeltliche Teilzahlungsgeschäfte:,"Widerrufsfolgen

Soweit Sie bereits Zahlungen geleistet haben, sind Ihnen diese spätestens innerhalb von 30 Tagen zurückzuzahlen. Die Frist beginnt mit der Absendung der Widerrufserklärung. Für die Gewährung der Finanzierungshilfe haben Sie keine Zinsen zu entrichten (Zinsbetrag pro Tag: 0,00 Euro).

Sie haben die Waren unverzüglich und in jedem Fall spätestens binnen 30 Tagen ab dem Tag, an dem Sie uns über den Widerruf dieses Vertrags unterrichten, an uns zurückzusenden oder zu übergeben. Die Frist ist gewahrt, wenn Sie die Waren vor Ablauf der Frist von 30 Tagen absenden.

Wir tragen die Kosten der Rücksendung der Waren.

Sie müssen für einen etwaigen Wertverlust der Waren nur aufkommen, wenn dieser Wertverlust auf einen zur Prüfung der Beschaffenheit, Eigenschaften und Funktionsweise der Waren nicht notwendigen Umgang mit ihnen zurückzuführen ist.",withdrawal,withdrawal:effects,0.0
2692,61,de,8.2 Widerrufsrecht nach § 355 BGB für Entgeltliche Teilzahlungsgeschäfte:,"8.3 Muster-Widerrufsformular

Muster-Widerrufsformular

(Wenn Sie den Vertrag widerrufen wollen, dann füllen Sie bitte dieses Formular aus und senden Sie es zurück.)

- An <<NAME>> SE, <<STRASSE>> 212-213, 000000 <<STADT>>, Telefax: 00 00 12345678, E-Mail: hello@example.com:

- Hiermit widerrufe(n) ich/wir (*) den von mir/uns (*) abgeschlossenen Vertrag über den Kauf der folgenden Waren (*)/die Erbringung der folgenden Dienstleistung (*)

- Bestellt am (*)/erhalten am (*)

- Name des/der Verbraucher(s)

- Anschrift des/der Verbraucher(s)

- Unterschrift des/der Verbraucher(s) (nur bei Mitteilung auf Papier)

- Datum


(*) Unzutreffendes streichen.",withdrawal,withdrawal:model,0.0
2693,61,de,9. Freiwilliges Rückgaberecht für Verbraucher bis zu 30 Tage nach Warenerhalt,"9.1 Für alle Einkäufe durch Verbraucher von <<NAME>>-Artikeln gewähren wir Ihnen neben dem gesetzlichen Widerrufsrecht ein freiwilliges Rückgaberecht von insgesamt 30 Tagen ab Warenerhalt. Mit diesem Rückgaberecht können Sie sich vom Vertrag lösen, indem Sie uns mittels einer eindeutigen Erklärung (z.B. ein mit der Post versandter Brief, Telefax oder E-Mail) innerhalb von 30 Tagen nach Erhalt der Ware (Fristbeginn am Tag nach Warenerhalt) über Ihren Entschluss informieren. Voraussetzung für die Ausübung des freiwilligen Rückgaberechts ist jedoch, dass Sie die Ware lediglich zur Ansicht ausprobiert haben und die Ware vollständig, in ihrem ursprünglichen Zustand unversehrt und ohne Beschädigung in der Originalverkaufsverpackung zurückschicken. Wir tragen die Kosten der Rücksendung der Waren. Das freiwillige Rückgaberecht besteht nicht für den Kauf von Geschenkgutscheinen.

Bitten richten Sie Ihr Rückgabegesuch an:

<<NAME>> SE
- Kundenservice –
<<STRASSE>> 212-213
000000 <<STADT>>
Fax: 00 00 12345678
Email: hello@example.com

Nach Rückmeldung von uns schicken Sie die Ware bitte an:

<<NAME>> SE
- Retourenlager -
<<STRASSE>> 1
000000 <<STADT>>
Deutschland",warranty,,0.0
2694,61,de,9. Freiwilliges Rückgaberecht für Verbraucher bis zu 30 Tage nach Warenerhalt,"9.2 Das gesetzliche Widerrufsrecht (siehe Nummer 8 dieser AGB) wird von diesem freiwilligen Rückgaberecht nicht berührt und bleibt unabhängig hiervon bestehen. Bis zum Ablauf der Frist für das gesetzliche Widerrufsrecht gelten ausschließlich die dort aufgeführten gesetzlichen Bedingungen. Das vertraglich eingeräumte (freiwillige) Rückgaberecht beschränkt zudem nicht Ihre gesetzlichen Gewährleistungsrechte, die Ihnen uneingeschränkt erhalten bleiben. <<NAME>> behält sich vor, dass freiwillige Rückgaberecht für Sonderaktionen in den jeweiligen Teilnahmebedingungen auszuschließen.",warranty,,0.0
2695,61,de,10. Eigentumsvorbehalt; Weiterveräußerung,10.1 Die gelieferte Ware bleibt bis zur vollständigen Zahlung des Kaufpreises im Eigentum von <<NAME>>.,retentionOfTitle,,0.0
2696,61,de,10. Eigentumsvorbehalt; Weiterveräußerung,"10.2 Im kaufmännischen Geschäftsverkehr gilt zusätzlich folgendes: Die Ware darf vom Käufer nur im Rahmen des ordentlichen Geschäftsgangs veräußert werden. Wir behalten uns vor, vorstehende Zustimmung zur Weiterveräußerung der unter Eigentumsvorbehalt gelieferten Waren zu widerrufen sowie im Falle Ihres Zahlungsverzuges vom Vertrag zurückzutreten und die Herausgabe der Ware zu verlangen. Forderungen aus der Weiterveräußerung von Waren unter Eigentumsvorbehalt sind uns zur Sicherung unserer Ansprüche abgetreten. Sie haben uns im Falle bei Ihnen vorgenommener Pfändung in vorbehaltsbelastete Ware unverzüglich zu unterrichten. Wir verpflichten uns, die uns zustehenden Sicherheiten auf Ihr Verlangen insoweit freizugeben, als der Wert unserer Sicherheiten die zu sichernde Forderung um mehr als 10% übersteigt.",retentionOfTitle,,0.0
2697,61,de,11. Aktionsgutscheine,"11.1 <<NAME>> bietet Aktionsgutscheine an. Aktionsgutscheine sind Gutscheine, die Sie nicht käuflich erwerben können, sondern die im Rahmen von Werbekampagnen mit einer bestimmten Gültigkeitsdauer ausgegeben werden.",payment,payment:vouchers,0.0
2698,61,de,11. Aktionsgutscheine,"11.2 Aktionsgutscheine sind nur im angegebenen Zeitraum gültig und nur einmal im Rahmen eines Bestellvorgangs auf einer <<NAME>>-Domain bei <<NAME>> einlösbar. Einzelne Kategorien, Marken oder einzelne Artikel können von der Gutscheinaktion ausgeschlossen sein.",payment,payment:vouchers,0.0
2699,61,de,11. Aktionsgutscheine,"11.3 Der Warenwert muss mindestens dem Betrag des Aktionsgutscheins entsprechen. Aus administrativen Gründen ist es nicht möglich, etwaiges Restguthaben zu erstatten.",payment,payment:vouchers,0.0
2700,61,de,11. Aktionsgutscheine,"11.4 Über einen entsprechenden Button können Sie den Gutschein durch Eingabe des Gutscheincodes im Warenkorb einlösen, jedoch nur vor Abschluss des Bestellvorgangs. Eine nachträgliche Verrechnung ist nicht möglich. Das Guthaben eines Aktionsgutscheins wird weder in Bargeld ausgezahlt noch verzinst.",payment,payment:vouchers,0.0
2701,61,de,11. Aktionsgutscheine,11.5 Der Aktionsgutschein kann nicht auf Dritte übertragen werden. Mehrere Aktionsgutscheine können nicht miteinander kombiniert werden.,payment,payment:vouchers,0.0
2702,61,de,11. Aktionsgutscheine,"11.6 Reicht das Guthaben eines Aktionsgutscheins für die Bestellung nicht aus, kann die Differenz mit den angebotenen Zahlungsmöglichkeiten ausgeglichen werden.",payment,payment:vouchers,0.0
2703,61,de,11. Aktionsgutscheine,"11.7 Der Aktionsgutschein wird nicht erstattet, wenn Ware ganz oder teilweise retourniert wird, sofern der Aktionsgutschein im Rahmen einer Werbeaktion ausgegeben und dafür keine Gegenleistung erbracht wurde.

",payment,payment:vouchers,0.0
2704,61,de,11. Aktionsgutscheine,11.8 Hinweise zu den darüber hinaus anwendbaren Geschäftsbedingungen und der Einlösbarkeit der Gutscheine im Hinblick auf unsere verschiedenen Verkaufsmodelle entnehmen Sie bitte den jeweiligen Gutscheinen selbst.,payment,payment:vouchers,0.0
2705,61,de,12. Geschenkgutscheine,"12.1 Geschenkgutscheine (Gutscheine, die Sie käuflich erwerben können) können für den Kauf von <<NAME>>-Artikeln auf den <<NAME>> Domains eingelöst werden.",payment,payment:vouchers,0.0
2706,61,de,12. Geschenkgutscheine,12.2 Das Guthaben eines Geschenkgutscheins wird weder in Bargeld ausgezahlt noch verzinst.,payment,payment:vouchers,0.0
2707,61,de,12. Geschenkgutscheine,12.3 Geschenkgutscheine können nur vor Abschluss des Bestellvorgangs eingelöst werden. Eine nachträgliche Verrechnung ist nicht möglich.,payment,payment:vouchers,0.0
